WorkUID	ItemUID	ImageGroupUID	Series	Subject	Title	Description	Author	AuthorDate	JointAuthor	Commentary	Commentator	Editor	Language	Script 	Scribe	Material	Size_inches	Lines	LettersPerLine	Status	Library	LibraryAddress	Owner	MSSSource	Condition 	Folios	Granthas	CopiedFrom	ObtainedFrom	Publication 	Year 	Edition 	ShelfNo	RowNo	Remarks
W.ISKS1RC3703.001	ISKS1RC3703	IG.ISKS1RC3703.001	3703	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayana Hautra Prayoga								Sanskrit	Devanagari		Paper Mss 	18X10	14		C	The Academy of Sanskrit Research	Melkote, Karnataka			Good	13									
W.ISKS1RC3704.001	ISKS1RC3704	IG.ISKS1RC3704.001	3704	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayana Hautra Prayoga  1								Sanskrit	Devanagari		Paper Mss 	20.52x10	14		C	The Academy of Sanskrit Research	Melkote, Karnataka			Good	12									
W.ISKS1RC3705.001	ISKS1RC3705	IG.ISKS1RC3705.001	3705	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayana Hautram								Sanskrit	Devanagari		Paper Mss 	19.73x9.22	11		C	The Academy of Sanskrit Research	Melkote, Karnataka			Good	11									
W.ISKS1RC3706.001	ISKS1RC3706	IG.ISKS1RC3706.001	3706	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayana Hautram  1								Sanskrit	Devanagari		Paper Mss 	21.23X9.79	11		C	The Mysore Oriental Institute	Melkote, Karnataka			Good	11									
W.ISKS1RC3707.001	ISKS1RC3707	IG.ISKS1RC3707.001	3707	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayana Prayogah Asvalayana								Sanskrit	Nandanagari		Paper Mss 	1X0.47	14		C	The Mysore Oriental Institute	Mysore			Good	25									
W.ISKS1RC3708.001	ISKS1RC3708	IG.ISKS1RC3708.001	3708	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayana Prayogah Hautra								Sanskrit	Devanagari		Paper Mss 	1.12X0.51	11		C	The Mysore Oriental Institute	Mysore			Good	5									
W.ISKS1RC3709.001	ISKS1RC3709	IG.ISKS1RC3709.001	3709	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayana Prayogah Hautra  1								Sanskrit	Devanagari		Paper Mss 	1X0.49	11		C	Sri Vasudev Nilakantha Joglekar 	Mysore			Good	8									
W.ISKS1RC3710.001	ISKS1RC3710	IG.ISKS1RC3710.001	3710	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayana  Prayogah								Sanskrit	Devanagari		Paper Mss 	19.33X8.27	9		C		Gokaran, North Karnataka			Good	12									
W.ISKS1RC3711.001	ISKS1RC3711	IG.ISKS1RC3711.001	3711	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayanesti Hautram								Sanskrit	Devanagari		Paper Mss 	19.83X9.44	10		C	The Academy of  Sanskrit Research 				Good	22									
W.ISKS1RC3712.001	ISKS1RC3712	IG.ISKS1RC3712.001	3712	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayanesti Prayogah								Sanskrit	Devanagari		Paper Mss 	1.15x0.52	9		C	Sri Vasudev Nilakantha Joglekar 	Melkote, Karnataka			Good	24									
W.ISKS1RC3713.001	ISKS1RC3713	IG.ISKS1RC3713.001	3713	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayanesti Prayogah								Sanskrit	Devanagari		Paper Mss 	17.69X8.66	9		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	24									
W.ISKS1RC3714.001	ISKS1RC3714	IG.ISKS1RC3714.001	3714	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayanesti								Sanskrit	Devanagari		Paper Mss 	19.88X9.36	11		C	The Oriental Research Institute,University of Kerala Kariyavattam  	Gokaran, North Karnataka			Good	17									
W.ISKS1RC3715.001	ISKS1RC3715	IG.ISKS1RC3715.001	3715	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayaniyanvadhana Prayogah								Sanskrit	Devanagari		Paper Mss 	0.96X0.45	11		C	The Oriental Research Institute,University of Kerala Kariyavattam  	Kariyavattam ,Trivandruam	`		Good	8									
W.ISKS1RC3716.001	ISKS1RC3716	IG.ISKS1RC3716.001	3716	SRAUTA SUTRA / SRAUTA PRAYOGA	Agrayaniyanvadhana Prayogah								Sanskrit	Devanagari		Paper Mss 	0.96X0.44	16		C	Sri Vasudev Nilakantha Joglekar 	Kariyavattam ,Trivandruam			Good	8									
W.ISKS1RC3717.001	ISKS1RC3717	IG.ISKS1RC3717.001	3717	SRAUTA SUTRA / SRAUTA PRAYOGA	 Ahitagne Antyesti  Nirnaya								Sanskrit	Devanagari		Paper Mss 	16.23X8.52	8		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	10									
W.ISKS1RC3718.001	ISKS1RC3718	IG.ISKS1RC3718.001	3718	SRAUTA SUTRA / SRAUTA PRAYOGA	Aihika Caturmasya								Sanskrit	Devanagari		Paper Mss 	21.86X9.16	12		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	13									
W.ISKS1RC3719.001	ISKS1RC3719	IG.ISKS1RC3719.001	3719	SRAUTA SUTRA / SRAUTA PRAYOGA	Aikahika Caturmasya Prayogah								Sanskrit	Devanagari		Paper Mss 	23.98X8.40	11		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	7									
W.ISKS1RC3720.001	ISKS1RC3720	IG.ISKS1RC3720.001	3720	SRAUTA SUTRA / SRAUTA PRAYOGA	Aikahikacaturmasya Hautram								Sanskrit	Devanagari		Paper Mss 	22.23X7.81	11		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	24									
W.ISKS1RC3721.001	ISKS1RC3721	IG.ISKS1RC3721.001	3721	SRAUTA SUTRA / SRAUTA PRAYOGA	Aindravarunesti Hautra								Sanskrit	Devanagari		Paper Mss 	6X4	15		C	The Mysore Oriental Institute	Gokaran, North Karnataka			Good	5									
W.ISKS1RC3722.001	ISKS1RC3722	IG.ISKS1RC3722.001	3722	SRAUTA SUTRA / SRAUTA PRAYOGA	Aindravaunesti								Sanskrit	Devanagari		Paper Mss 	1X0.49	11		C	Sri Chandrasekharendra Sarasvati Viswa Maha Vidyalaya, Deemed University	Mysore			Good	20									
W.ISKS1RC3723.001	ISKS1RC3723	IG.ISKS1RC3723.001	3723	SRAUTA SUTRA / SRAUTA PRAYOGA	Andapillai Chandoga Prayoga								Sanskrit	Grantha		Paper Mss 	1X0.61	20		C	Sri Samba Diksit	Enathur, Kanchipuram. TamilNadu.			Good	159									
W.ISKS1RC3724.001	ISKS1RC3724	IG.ISKS1RC3724.001	3724	SRAUTA SUTRA / SRAUTA PRAYOGA	Andvilasoma Prayogah								Sanskrit	Devanagari		Paper Mss 	20.22X8.19	11		C	The Mysore Oriental Institute	Gokaran , North Karnataka			Good	189									
W.ISKS1RC3725.001	ISKS1RC3725	IG.ISKS1RC3725.001	3725	SRAUTA SUTRA / SRAUTA PRAYOGA	Anvarambhaniya Prayogah Hautra								Sanskrit	Devanagari		Paper Mss 	1X0.50	10		C	The Mysore Oriental Institute	Mysore			Good	4									
W.ISKS1RC3726.001	ISKS1RC3726	IG.ISKS1RC3726.001	3726	SRAUTA SUTRA / SRAUTA PRAYOGA	Anvarambhaniya Prayogah Hautra 1								Sanskrit	Devanagari		Paper Mss 	1X0.48	10		C	Sri Samba Diksit	Mysore			Good	6									
W.ISKS1RC3727.001	ISKS1RC3727	IG.ISKS1RC3727.001	3727	SRAUTA SUTRA / SRAUTA PRAYOGA	Apastamba Bibhresti								Sanskrit	Devanagari		Paper Mss 	19.30X9.51	11		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Gokaran , North Karnataka			Good	3									
W.ISKS1RC3728.001	ISKS1RC3728	IG.ISKS1RC3728.001	3728	SRAUTA SUTRA / SRAUTA PRAYOGA	Apastmba Caturmasya Prayogah (Candracuda)								Sanskrit	Devanagari		Paper Mss 	17.70X9.43	9		C	Sri Venkatesvara University OrientalREsearch Institute	Gokaran,North Karnataka			Good	77									
W.ISKS1RC3729.001	ISKS1RC3729	IG.ISKS1RC3729.001	3729	SRAUTA SUTRA / SRAUTA PRAYOGA	Apastamba Darsapuramasa Prayogah		Apsatamba						Sanskrit	Devanagari		Paper Mss 	0.76X0.36	10		C	Sri Vasudev Nilakantha Joglekar 	Tiru, Andrapradeh			Good	99									
W.ISKS1RC3730.001	ISKS1RC3730	IG.ISKS1RC3730.001	3730	SRAUTA SUTRA / SRAUTA PRAYOGA	Apastamba Darsapurnamasa								Sanskrit	Devanagari		Paper Mss 	19.16X8.5	10		C	Sri Chandrasekharendra Sarasvati Viswa Maha Vidyalaya, Deemed University	Gokaran, North Karnataka			Good	132									
W.ISKS1RC3731.001	ISKS1RC3731	IG.ISKS1RC3731.001	3731	SRAUTA SUTRA / SRAUTA PRAYOGA	Apastamba Srauta Prayoga Andapillai						Varadaraja		Sanskrit	Devanagari		Paper Mss 	0.60X0.90	17		C	Sri Chandrasekharendra Sarasvati Viswa Maha Vidyalaya, Deemed University	Enathur, Kanchipuram. TamilNadu.			Good	287									
W.ISKS1RC3732.001	ISKS1RC3732	IG.ISKS1RC3732.001	3732	SRAUTA SUTRA / SRAUTA PRAYOGA	Apastamba Srauta Soma Pancakam								Sanskrit	Grantha		Paper Mss 	0.45X0.63	21		C	Sri Samba Diksit	Enathur, Kanchipuram. TamilNadu.			Good	181									
W.ISKS1RC3733.001	ISKS1RC3733	IG.ISKS1RC3733.001	3733	SRAUTA SUTRA / SRAUTA PRAYOGA	Apastambiya Agnistoma Hautra								Sanskrit	Devanagari		Paper Mss 	20.72X10	12		C	The Oriental Research Institute & Manuscript Library University of Kerala	Gokaran , North Karnataka			Good	129									
W.ISKS1RC3734.001	ISKS1RC3734	IG.ISKS1RC3734.001	3734	SRAUTA SUTRA / SRAUTA PRAYOGA	Apastamba Srauta Sutra Prayaga Dipika Talavrndaivasin -IX								Sanskrit	Devanagari		Paper Mss 	0.68X1	16		C	The Oriental Research Institute & Manuscript Library University of Kerala	Kariyavattam ,Trivandruam			Good	54									
W.ISKS1RC3735.001	ISKS1RC3735	IG.ISKS1RC3735.001	3735	SRAUTA SUTRA / SRAUTA PRAYOGA	Apastamba Srauta Sutra Prayaga Dipika Talavrndaivasin -XIII								Sanskrit	Devanagari		Paper Mss 	0.7X0.98	17		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Kariyavattam ,Trivandruam			Good	56									
W.ISKS1RC3736.001	ISKS1RC3736	IG.ISKS1RC3736.001	3736	SRAUTA SUTRA / SRAUTA PRAYOGA	Apatnika Adananirnaya  								Sanskrit	Devanagari		Paper Mss 	25X8.55	8		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Gokaran , North Karnataka			Good	33									
W.ISKS1RC3737.001	ISKS1RC3737	IG.ISKS1RC3737.001	3737	SRAUTA SUTRA / SRAUTA PRAYOGA	Apatoryama Audgatr Prayogah								Sanskrit	Devanagari		Paper Mss 	16.77X8.19	8		C	Sri Chandrasekharendra Sarasvati Viswa Maha Vidyalaya, Deemed University	Gokaran , North Karnataka			Good	142									
W.ISKS1RC3738.001	ISKS1RC3738	IG.ISKS1RC3738.001	3738	SRAUTA SUTRA / SRAUTA PRAYOGA	Aradhana Prayogah								Sanskrit	Devanagari		Paper Mss 	0.98x0.68	10		C	Sri Vasudev Nilakantha Joglekar 	Enathur, Kanchipuram. TamilNadu.			Good	171									
W.ISKS1RC3739.001	ISKS1RC3739	IG.ISKS1RC3739.001	3739	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvalayana Hautra Karika  								Sanskrit	Devanagari		Paper Mss 	20.94x9.58	10		C	The Mysore Oriental Institute	Gokaran, North Karnataka			Good	77									
W.ISKS1RC3740.001	ISKS1RC3740	IG.ISKS1RC3740.001	3740	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvalayana Srauta Prayogah Vritti								Sanskrit	Nagari		Paper Mss 	18.73x10.17	12		C	Sri Samba Diksit	Mysore			Good	317									
W.ISKS1RC3741.001	ISKS1RC3741	IG.ISKS1RC3741.001	3741	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvalayana Srauta Sutra Andapillai's								Sanskrit	Devanagari		Paper Mss 	20.77X9.86	12		C	Sri Vasudev Nilakantha Joglekar 	Gokaran , North Karnataka			Good	201									
W.ISKS1RC3742.001	ISKS1RC3742	IG.ISKS1RC3742.001	3742	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvalayan Sruta Sutra -Narayana Vrtti  1								Sanskrit	Devanagari		Paper Mss 	19.94X9.19	11		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	166									
W.ISKS1RC3743.001	ISKS1RC3743	IG.ISKS1RC3743.001	3743	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvalayan Sruta Sutra Vrtti  								Sanskrit	Devanagari		Paper Mss 	19.66X9.5	11		C	Sri Chandrasekharendra Sarasvati Viswa Maha Vidyalaya, Deemed University	Gokaran, North Karnataka			Good	74									
W.ISKS1RC3744.001	ISKS1RC3744	IG.ISKS1RC3744.001	3744	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvamedhikam Jaiminiyam  2								Sanskrit	Devanagari		Paper Mss 	12.46X5	10		C	The Myori ,Mysore University	Enathur, Kanchipuram. TamilNadu.			Good	415									
W.ISKS1RC3745.001	ISKS1RC3745	IG.ISKS1RC3745.001	3745	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvina sahasram Rg								Sanskrit	Devanagari		Paper Mss 	0.69X0.84	10		C	Sri Vasudev Nilakantha Joglekar 	Mysore			Good	162									
W.ISKS1RC3746.001	ISKS1RC3746	IG.ISKS1RC3746.001	3746	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvina Sastra								Sanskrit	Devanagari		Paper Mss 	8x17.75	30		C	The Mysore Oriental Institute	Gokaran, North Karnataka			Good	9									
W.ISKS1RC3747.001	ISKS1RC3747	IG.ISKS1RC3747.001	3747	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvinasahasram								Sanskrit	Devanagari		Paper Mss 	1X0.69	10		C	The Mysore Oriental Institute	Mysore			Good	162									
W.ISKS1RC3748.001	ISKS1RC3748	IG.ISKS1RC3748.001	3748	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvinasahasram  b								Sanskrit	Devanagari		Paper Mss 	1X0.69	10		C	The Mysore Oriental Institute	Mysore			Good	162									
W.ISKS1RC3749.001	ISKS1RC3749	IG.ISKS1RC3749.001	3749	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvinasahasram  C								Sanskrit	Devanagari		Paper Mss 	1X0.69	10		C	The Myori ,Mysore University	Mysore			Good	162									
W.ISKS1RC3750.001	ISKS1RC3750	IG.ISKS1RC3750.001	3750	SRAUTA SUTRA / SRAUTA PRAYOGA	Asvinasahasram    f								Sanskrit	Devanagari		Paper Mss 	0.73X0.83	10		C	The Mysore Oriental Research Institute	Mysore			Good	162									
W.ISKS1RC3751.001	ISKS1RC3751	IG.ISKS1RC3751.001	3751	SRAUTA SUTRA / SRAUTA PRAYOGA	Aswalayaana Srauta-Sutram  C								Sanskrit	Nandinagari		Paper Mss 	0.81X0.43	12		C	The Mysore Oriental Research Institute	Mysore			Good	80									
W.ISKS1RC3752.001	ISKS1RC3752	IG.ISKS1RC3752.001	3752	SRAUTA SUTRA / SRAUTA PRAYOGA	Atiratra Brahmanacchamsi Prayogah								Sanskrit	Devanagari		Paper Mss 	1X0.49	11		C	The Mysore Oriental Research Institute	Mysore			Good	13									
W.ISKS1RC3753.001	ISKS1RC3753	IG.ISKS1RC3753.001	3753	SRAUTA SUTRA / SRAUTA PRAYOGA	Atiratra Brahmanacchamsi Prayogah  d								Sanskrit	Devanagari		Paper Mss 	1X0.53	12		C	The Mysore Oriental Research Institute	Mysore			Good	13									
W.ISKS1RC3754.001	ISKS1RC3754	IG.ISKS1RC3754.001	3754	SRAUTA SUTRA / SRAUTA PRAYOGA	Atiratra Brahmanacchamsi Prayogah  m								Sanskrit	Devanagari		Paper Mss 	1X0.54	13		C	The Mysore Oriental Research Institute	Mysore			Good	13									
W.ISKS1RC3755.001	ISKS1RC3755	IG.ISKS1RC3755.001	3755	SRAUTA SUTRA / SRAUTA PRAYOGA	Atiratra Prayayasastra Prayogah								Sanskrit	Nandinagari		Paper Mss 	1X0.58	13		C	The Mysore Oriental Research Institute	Mysore			Good	13									
W.ISKS1RC3756.001	ISKS1RC3756	IG.ISKS1RC3756.001	3756	SRAUTA SUTRA / SRAUTA PRAYOGA	Atiratra Prayogah Prayaya Sastras								Sanskrit	Nandinagari		Paper Mss 	1X0.56	12		C	Sri Vasudev Nilakantha Joglekar 	Mysore			Good	16									
W.ISKS1RC3757.001	ISKS1RC3757	IG.ISKS1RC3757.001	3757	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Adhan Prayogah								Sanskrit	Devanagari		Paper Mss 	19X9.16	12		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Gokaran, North Karnataka			Good	59									
W.ISKS1RC3758.001	ISKS1RC3758	IG.ISKS1RC3758.001	3758	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Agnistoma Prayogah								Sanskrit	Devanagari		Paper Mss 	22.22X8	12		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Gokaran,North Karnataka			Good	147									
W.ISKS1RC3759.001	ISKS1RC3759	IG.ISKS1RC3759.001	3759	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Agrayana Subodhini Vyakhya								Sanskrit	Devanagari		Paper Mss 	20.83X8.86	11		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Gokaran,North Karnataka			Good	23									
W.ISKS1RC3760.001	ISKS1RC3760	IG.ISKS1RC3760.001	3760	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Caturmasya								Sanskrit	Devanagari		Paper Mss 	19.x9.27	7		C	Sri Vasudev Nilakantha Joglekar 	Gokaran,North Karnataka			Good	141									
W.ISKS1RC3761.001	ISKS1RC3761	IG.ISKS1RC3761.001	3761	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Caturmasya Prayogah								Sanskrit	Devanagari		Paper Mss 	20.33X9.91	10		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Gokaran, North Karnataka			Good	111									
W.ISKS1RC3762.001	ISKS1RC3762	IG.ISKS1RC3762.001	3762	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Caturmasya Subodhini Vyakhya								Sanskrit	Devanagari		Paper Mss 	17.83X8	12		C	Sri Vasudev Nilakantha Joglekar 	Gokaran,North Karnataka			Good	198									
W.ISKS1RC3763.001	ISKS1RC3763	IG.ISKS1RC3763.001	3763	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Caturmasya								Sanskrit	Devanagari		Paper Mss 	19.38X9.61	11		C		Gokaran, North Karnataka			Good	118									
W.ISKS1RC3764.001	ISKS1RC3764	IG.ISKS1RC3764.001	3764	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana cayanaprayogah								Sanskrit	Devanagari		Paper Mss 	9.98x4.17	11		C					Good	142									
W.ISKS1RC3765.001	ISKS1RC3765	IG.ISKS1RC3765.001	3765	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana cayanaprayogah  								Sanskrit	Devanagari		Paper Mss 	9.98x4.17	14		C	Sri Vasudev Nilakantha Joglekar 				Good	6									
W.ISKS1RC3766.001	ISKS1RC3766	IG.ISKS1RC3766.001	3766	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Darsapurnamasa adhvaryavam								Sanskrit	Devanagari		Paper Mss 	19.86X9.65	14		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Gokaran, North Karnataka			Good	57									
W.ISKS1RC3767.001	ISKS1RC3767	IG.ISKS1RC3767.001	3767	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayan Darsapurnamasaprayoga								Sanskrit	Devanagari		Paper Mss 	17.27x8.55	8		C	Sri Vasudev Nilakantha Joglekar 	Gokaran,North Karnataka			Good	129									
W.ISKS1RC3768.001	ISKS1RC3768	IG.ISKS1RC3768.001	3768	SRAUTA SUTRA / SRAUTA PRAYOGA	Budhayn Naksatra Satram								Sanskrit	Devanagari		Paper Mss 	21.66x7.76	10		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	45									
W.ISKS1RC3769.001	ISKS1RC3769	IG.ISKS1RC3769.001	3769	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Prayacitta Anukramani								Sanskrit	Devanagari		Paper Mss 	20.33x9.69	11		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	65									
W.ISKS1RC3770.001	ISKS1RC3770	IG.ISKS1RC3770.001	3770	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Punaradhana								Sanskrit	Devanagari		Paper Mss 	18X9.52	10		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	65									
W.ISKS1RC3771.001	ISKS1RC3771	IG.ISKS1RC3771.001	3771	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Sarvprsta & Pavitresti								Sanskrit	Devanagari		Paper Mss 	21.66X7.76	11		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	19									
W.ISKS1RC3772.001	ISKS1RC3772	IG.ISKS1RC3772.001	3772	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Soma Prayogah								Sanskrit	Devanagari		Paper Mss 	19.55X9.34	9		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	316									
W.ISKS1RC3773.001	ISKS1RC3773	IG.ISKS1RC3773.001	3773	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Srauta Prayascitta Sutram 		Joglekar						Sanskrit	Devanagari		Paper Mss 	26.77X9	11		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Gokaran, North Karnataka			Good	35									
W.ISKS1RC3774.001	ISKS1RC3774	IG.ISKS1RC3774.001	3774	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Srauta Sutra Bhasyam								Sanskrit	Devanagari		Paper Mss 	19.44X8.83	13		C	Sri Chandrasekharendra Sarasvati Viswa Maha Vidyalaya, Deemed University	Gokaran,North Karnataka			Good	180									
W.ISKS1RC3775.001	ISKS1RC3775	IG.ISKS1RC3775.001	3775	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Srauta sutram								Sanskrit	Devanagari		Paper Mss 	0.796X0.8	10		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Enathur, Kanchipuram. TamilNadu.			Good	451									
W.ISKS1RC3776.001	ISKS1RC3776	IG.ISKS1RC3776.001	3776	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayn Sulba Dipika								Sanskrit	Devanagari		Paper Mss 	24.33X9.75	11		C	Sri Chandrasekharendra Sarasvati Viswa Maha Vidyalaya, Deemed University	Gokaran,North Karnataka			Good	127									
W.ISKS1RC3777.001	ISKS1RC3777	IG.ISKS1RC3777.001	3777	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Sutra								Sanskrit	Devanagari		Paper Mss 	0.78X0.76	9		C	Sri Vasudev Nilakantha Joglekar 	Enathur, Kanchipuram. TamilNadu.			Good	451									
W.ISKS1RC3778.001	ISKS1RC3778	IG.ISKS1RC3778.001	3778	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Sutra							Vidyaranya	Sanskrit	Devanagari		Paper Mss 	25.77X8.66	16		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Gokaran, North Karnataka			Good	193									
W.ISKS1RC3779.001	ISKS1RC3779	IG.ISKS1RC3779.001	3779	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Sutra Vrtti								Sanskrit	Devanagari		Paper Mss 	24X7.47	10		C		Gokaran,North Karnataka			Good	313									
W.ISKS1RC3780.001	ISKS1RC3780	IG.ISKS1RC3780.001	3780	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Sutra Vyakhya 							Subodhini	Sanskrit	Devanagari		Paper Mss 	18X7.97	14		C	Sri Vasudev Nilakantha Joglekar 				Good	212									
W.ISKS1RC3781.001	ISKS1RC3781	IG.ISKS1RC3781.001	3781	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Vihara Karika								Sanskrit	Devanagari		Paper Mss 	21.72X8.68	8		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	13									
W.ISKS1RC3782.001	ISKS1RC3782	IG.ISKS1RC3782.001	3782	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayana Yajusa Pasu Prayogah								Sanskrit	Devanagari		Paper Mss 	21.66X9.55	9		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	47									
W.ISKS1RC3783.001	ISKS1RC3783	IG.ISKS1RC3783.001	3783	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayanakamyesti								Sanskrit	Devanagari		Paper Mss 	18x8.58	8		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	125									
W.ISKS1RC3784.001	ISKS1RC3784	IG.ISKS1RC3784.001	3784	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayaniya Agnihoma Prayagah								Sanskrit	Devanagari		Paper Mss 	21x9.88	12		C	The Pennsylvania University Library	Gokaran, North Karnataka			Good	7									
W.ISKS1RC3785.001	ISKS1RC3785	IG.ISKS1RC3785.001	3785	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayaniya sarvaprastaptoryama Prayogah								Sanskrit	Devanagari		Paper Mss 	10.25X4.33	10		C	Sri Vasudev Nilakantha Joglekar 				Good	12									
W.ISKS1RC3786.001	ISKS1RC3786	IG.ISKS1RC3786.001	3786	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayaniya Soma Prayogah								Sanskrit	Devanagari		Paper Mss 	18.30X9	7		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	293									
W.ISKS1RC3787.001	ISKS1RC3787	IG.ISKS1RC3787.001	3787	SRAUTA SUTRA / SRAUTA PRAYOGA	Baudhayna Caturmasya								Sanskrit	Devanagari		Paper Mss 	21.81x9.25	7		C	Sri Vasudev Nilakantha Joglekar 	Gokaran, North Karnataka			Good	131									
W.ISKS1RC3788.001	ISKS1RC3788	IG.ISKS1RC3788.001	3788	SRAUTA SUTRA / SRAUTA PRAYOGA	Bhavi Prayascittam-Baudhayana								Sanskrit	Devanagari		Paper Mss 	19.72x9.47	9		C	The Academy of Sanskri Research	Gokaran, North Karnataka			Good	55									
W.ISKS1RC3789.001	ISKS1RC3789	IG.ISKS1RC3789.001	3789	SRAUTA SUTRA / SRAUTA PRAYOGA	Brahmanacchamsi Prayoga								Sanskrit	Devanagari		Paper Mss 	19.33X8.98	13		C	The Academy of Sanskri Research	Melkote, Karnataka			Good	24									
W.ISKS1RC3790.001	ISKS1RC3790	IG.ISKS1RC3790.001	3790	SRAUTA SUTRA / SRAUTA PRAYOGA	Brahmanacchamsi Prayoga  1								Sanskrit	Devanagari		Paper Mss 	20.65X11.25	12		C	Sri Vasudev Nilakantha Joglekar 	Melkote, Karnataka			Good	24									
W.ISKS1RC3791.001	ISKS1RC3791	IG.ISKS1RC3791.001	3791	SRAUTA SUTRA / SRAUTA PRAYOGA	Brahmattvam Pinapitr Yajna Vrtti								Sanskrit	Devanagari		Paper Mss 	17.94X9.19	7		C	Sri Prabhakar Ramachandra Srauti Kodlekar 	Gokaran, North Karnataka			Good	51									
